Trappc10	1	0	0	0	0	0	0	1	0	0	0	0
Agpat3	1	1	0	1	1	1	1	1	1	0	1	1
Rrp1	1	1	1	1	1	1	1	1	1	1	1	1
Cstb	1	1	1	1	0	0	0	0	0	0	0	0
Pdxk	1	1	0	0	1	1	0	1	1	0	1	0
Ilvbl	0	0	1	0	1	0	1	0	1	0	0	1
Syde1	1	1	0	0	1	1	1	1	0	0	1	0
Ccdc105	0	0	0	0	0	0	0	0	0	0	0	0
Slc1a6	0	0	0	0	0	0	0	0	0	0	0	0
Olfr57	0	0	0	0	0	0	0	0	0	0	0	0
2610008E11Rik	1	0	0	0	0	0	0	0	0	0	0	0
Ppap2c	0	0	0	0	0	0	0	0	0	0	0	0
Mier2	0	0	0	0	0	0	0	0	0	0	0	0
C2cd4c	0	0	0	0	0	0	0	0	0	0	0	0
Shc2	0	0	0	0	0	0	1	0	0	0	0	0
Odf3l2	0	0	0	0	0	0	0	0	0	0	0	0
Madcam1	0	0	0	0	0	0	0	0	0	0	0	0
Gm16517	1	1	0	1	0	0	1	0	0	0	0	0
Cdc34	1	1	0	0	1	1	1	1	1	1	1	1
Gzmm	1	0	0	0	0	0	0	0	0	0	0	0
Bc1	0	0	0	0	0	0	0	0	0	0	0	0
Bsg	1	1	1	0	1	1	1	1	1	1	1	1
Hcn2	0	0	0	0	0	0	0	0	0	0	0	0
Polrmt	0	0	0	0	0	0	0	0	0	0	0	1
Rnf126	1	1	0	0	0	0	1	1	1	0	0	1
Fstl3	0	0	0	0	0	1	0	0	0	0	0	0
Prss57	0	0	0	0	0	0	0	0	0	0	1	0
Palm	1	1	1	1	1	0	1	1	0	0	1	0
9130017N09Rik	0	0	0	0	0	0	0	0	0	0	0	0
E130317F20Rik	0	0	0	0	0	0	0	0	0	0	0	0
Ptbp1	1	1	0	1	1	1	1	1	1	1	1	1
BC005764	0	0	0	0	0	0	0	0	1	0	1	1
Prtn3	1	1	0	0	1	1	0	0	1	0	1	1
Elane	0	0	0	0	0	0	0	0	1	1	1	0
Cfd	0	0	0	0	0	0	0	0	0	0	0	0
Med16	1	1	0	0	0	1	1	1	0	0	0	0
C030046I01Rik	0	1	0	0	0	0	1	1	1	0	0	1
Kiss1r	0	0	0	0	0	0	0	0	0	0	0	0
Arid3a	0	0	0	0	0	0	0	0	0	0	0	0
Wdr18	1	0	0	0	0	0	1	1	0	0	0	0
Grin3b	0	0	0	0	0	0	0	0	0	0	0	0
ORF61	1	1	0	0	1	1	1	1	1	0	1	1
Cnn2	1	1	0	0	1	0	1	1	1	0	1	0
Abca7	0	0	0	0	0	0	1	0	0	0	0	0
Hmha1	1	1	1	1	0	0	1	1	0	0	0	0
Polr2e	1	1	0	0	0	0	1	1	0	0	1	1
Gpx4	1	1	0	1	1	0	1	1	1	0	1	0
Sbno2	1	1	0	1	1	1	0	0	0	1	1	1
Stk11	1	1	1	0	0	0	1	1	1	0	0	1
Dos	0	0	0	0	0	0	0	0	0	0	0	0
Atp5d	1	1	0	0	1	0	1	1	1	1	0	0
Midn	1	1	0	1	1	1	1	1	0	0	0	0
Cirbp	1	0	1	0	1	1	1	1	1	1	1	1
1600002K03Rik	1	1	0	0	1	0	1	0	0	0	0	0
Efna2	1	0	0	0	0	0	0	0	0	0	0	0
Mum1	0	1	0	0	1	0	1	0	0	1	1	1
Ndufs7	1	1	0	0	1	1	1	1	1	1	1	1
Gamt	1	1	0	0	0	0	1	1	0	0	0	0
Dazap1	0	0	0	0	1	1	1	1	1	0	1	0
Rps15	1	1	1	0	1	1	1	1	1	0	1	1
Apc2	0	0	0	0	0	0	0	0	0	0	0	0
2310011J03Rik	1	1	0	0	0	0	1	1	0	0	1	0
Pcsk4	0	0	0	0	0	0	0	0	0	0	0	0
Reep6	0	0	0	0	0	0	0	0	0	0	0	0
Adamtsl5	1	1	0	0	0	0	1	1	0	0	0	0
Plk5	0	0	0	0	0	0	0	0	0	0	0	0
Mex3d	0	0	0	0	0	0	0	0	0	1	0	0
Mbd3	1	1	0	0	1	0	1	1	1	0	1	1
Uqcr11	1	1	0	0	1	0	1	1	0	0	0	0
Tcf3	1	0	0	0	0	0	1	1	0	0	0	0
Onecut3	0	0	0	0	0	0	0	0	0	0	0	0
Atp8b3	0	0	0	0	0	0	0	0	0	0	0	0
Rexo1	1	1	0	0	0	0	0	0	0	1	0	1
Klf16	1	0	0	1	0	1	1	0	0	1	0	0
Fam108a	1	1	0	0	1	0	1	1	0	0	1	1
Adat3	0	0	0	0	0	0	0	0	0	0	0	0
Scamp4	0	1	0	1	1	1	1	1	1	1	1	1
Csnk1g2	1	1	0	1	0	0	1	1	1	0	0	1
Btbd2	1	0	0	0	0	0	1	1	0	0	0	0
Mknk2	1	1	0	0	1	1	1	0	1	1	1	1
Mob3a	1	0	0	0	0	0	1	1	0	0	0	0
Izumo4	1	1	0	0	1	0	0	1	1	0	0	1
Ap3d1	1	0	0	0	0	0	1	1	0	1	0	1
Dot1l	1	1	0	0	0	0	1	0	0	1	0	0
Plekhj1	1	1	0	0	0	1	1	1	0	0	1	0
Sf3a2	1	0	0	0	1	1	1	1	0	0	1	0
Amh	0	0	0	0	0	0	0	0	0	0	0	0
Jsrp1	0	0	0	0	0	0	0	0	0	0	0	0
Oaz1	1	1	1	1	0	1	1	1	1	1	1	1
Lsm7	1	0	0	0	1	0	1	1	0	0	0	0
3110056O03Rik	0	0	1	0	0	0	0	0	0	0	0	0
Tmprss9	0	0	0	0	0	0	0	0	0	0	0	0
Timm13	1	1	0	0	1	0	1	1	1	1	0	0
Lmnb2	1	0	0	0	0	0	0	0	0	0	0	0
Gadd45b	0	0	0	1	1	1	0	0	1	1	0	1
Gng7	0	0	0	0	0	0	0	1	0	0	0	0
Diras1	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a3	1	0	1	1	0	0	1	0	0	0	0	0
Sgta	1	1	0	0	0	1	1	1	0	1	1	0
Thop1	1	0	0	0	0	0	1	1	0	0	0	0
Creb3l3	1	1	0	0	1	1	0	0	1	0	1	1
Map2k2	1	1	0	1	1	0	1	1	0	0	0	1
Zbtb7a	1	1	0	0	0	0	1	0	0	1	0	1
Pias4	1	0	0	0	0	0	0	0	0	0	0	1
Eef2	1	1	0	0	0	1	0	0	1	1	1	1
Dapk3	0	1	0	0	0	0	1	1	0	0	0	1
2310050B05Rik	0	0	0	0	0	0	1	0	0	0	0	0
Itgb1bp3	0	0	0	0	0	0	0	0	0	0	0	0
Atcay	0	0	0	0	0	0	0	0	0	0	0	0
Zfr2	1	1	0	1	0	0	0	0	0	0	0	0
Matk	0	0	0	0	0	0	0	0	0	0	0	0
Mrpl54	1	1	0	0	1	1	1	1	1	1	1	1
Apba3	1	1	1	0	1	0	1	0	1	1	0	0
Tjp3	0	0	0	0	0	0	0	0	0	0	0	0
Pip5k1c	1	0	0	0	0	0	0	0	1	0	0	1
2510012J08Rik	1	0	0	0	0	0	1	1	0	0	0	0
Tbxa2r	0	0	0	0	0	0	0	0	0	0	0	0
Gipc3	0	0	0	0	0	0	0	0	0	0	0	0
Hmg20b	1	1	0	1	1	0	1	1	0	0	0	0
Mfsd12	0	0	0	0	0	0	0	0	0	0	0	0
4930404N11Rik	0	0	0	0	0	0	0	0	0	0	0	0
Fzr1	1	1	0	0	1	1	1	1	1	0	1	0
Dohh	1	0	0	0	0	0	1	1	0	0	0	0
2210404O07Rik	0	0	0	0	0	0	0	0	0	0	0	0
Nfic	1	1	1	1	1	0	1	1	1	0	0	0
Celf5	0	0	0	0	0	0	0	0	0	0	0	0
Ncln	1	1	0	0	0	0	0	0	0	1	0	0
S1pr4	0	0	0	0	0	0	0	0	0	0	0	0
Gna15	0	0	0	0	0	0	0	0	0	0	0	0
Gna11	1	0	0	0	1	1	1	1	1	0	1	1
Aes	1	1	0	1	1	0	1	1	1	1	1	1
Tle2	1	0	0	0	0	0	0	1	0	0	0	0
Tle6	1	1	0	0	1	0	1	1	1	1	1	1
BC025920	0	0	0	0	0	0	0	0	0	0	0	0
Sirt6	0	0	0	0	0	0	0	1	0	0	0	0
Ankrd24	1	0	0	0	0	0	0	0	0	0	0	0
Gm10778	0	1	0	0	0	0	1	0	0	0	0	0
Zfp433	0	0	0	0	1	0	0	0	0	1	0	0
Zfp781	0	0	0	0	0	0	1	0	0	1	0	0
Zfp873	0	0	0	0	0	0	0	0	0	0	0	0
AU041133	0	0	0	0	0	0	0	0	0	0	0	0
Zfp938	1	1	1	0	0	0	0	0	0	0	0	1
1190007I07Rik	1	1	0	0	0	0	1	0	0	0	0	0
Tdg	0	0	0	0	0	0	0	0	0	0	1	0
Glt8d2	1	1	0	1	0	0	1	1	0	0	1	1
Hcfc2	1	0	0	0	0	0	1	0	0	0	0	1
Nfyb	1	1	0	0	0	0	1	1	0	0	0	1
Txnrd1	1	1	1	1	0	0	0	0	0	0	0	1
Eid3	1	1	0	0	0	0	0	0	0	0	0	0
Chst11	0	1	0	0	1	0	0	1	1	0	0	1
Slc41a2	0	0	0	0	0	0	0	1	0	0	0	0
D10Wsu102e	1	1	0	0	1	0	0	0	1	0	0	0
Aldh1l2	1	1	0	0	1	1	0	0	1	0	1	1
A230046K03Rik	1	1	0	0	1	0	0	0	0	0	1	1
Appl2	0	0	0	0	1	0	1	0	0	1	1	0
1500009L16Rik	1	1	1	0	1	1	0	0	0	0	1	1
Nuak1	0	0	0	0	0	0	0	0	0	0	0	0
Ckap4	1	1	0	1	1	1	1	1	1	1	1	1
Tcp11l2	1	1	0	0	0	1	0	0	0	1	1	1
Polr3b	0	0	0	0	0	0	0	0	0	0	0	0
Ric8b	1	1	0	0	0	0	1	0	0	0	0	0
Fhl4	0	0	0	0	0	0	0	0	0	0	0	0
AI597468	1	1	0	1	1	0	1	1	0	0	1	0
Mterfd3	0	0	0	0	0	0	0	0	0	0	0	0
Cry1	1	1	0	0	0	0	1	1	0	1	0	0
Btbd11	0	0	0	0	0	0	0	0	0	0	0	0
Pwp1	0	0	0	0	0	0	1	1	0	1	0	0
Prdm4	1	1	0	0	0	0	0	0	0	1	0	0
D10Wsu52e	0	0	0	0	0	0	1	1	1	0	0	0
Bpifc	0	0	0	0	0	0	0	0	0	0	0	0
Fbxo7	1	0	0	0	0	0	0	0	0	0	0	0
Syn3	0	0	0	0	0	0	0	0	0	0	0	0
Timp3	1	1	0	0	1	1	0	1	1	1	1	1
1810014B01Rik	0	1	0	0	0	0	0	1	0	0	0	0
Hsp90b1	1	1	1	0	0	1	0	1	1	0	1	1
BC030307	0	0	0	0	0	0	0	0	0	0	0	0
Nt5dc3	1	1	0	0	1	1	1	1	1	1	1	1
Stab2	0	0	0	0	0	0	0	0	0	0	0	0
1700113H08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Pah	0	0	0	0	0	0	0	0	0	0	0	0
Igf1	1	1	1	1	1	1	1	1	1	1	1	1
Tyms-ps	0	0	0	0	0	0	0	0	0	0	0	0
Pmch	0	0	0	0	0	0	0	0	0	0	0	0
4930547N16Rik	0	0	0	0	0	0	0	0	0	0	0	0
Nup37	1	0	0	0	0	0	0	0	0	0	0	0
Ccdc53	1	1	0	0	1	0	1	0	1	0	0	0
Dram1	1	1	1	0	1	1	1	1	1	1	1	1
Gnptab	1	1	0	0	0	0	0	0	0	0	0	0
Sycp3	0	0	0	0	0	0	0	0	0	0	0	0
Chpt1	1	0	0	0	0	0	1	1	0	0	0	0
Mybpc1	0	0	0	0	0	0	0	0	0	0	0	0
Spic	0	0	0	0	0	0	0	0	0	0	0	0
Gm4925	0	0	0	0	0	0	0	0	0	0	0	0
Arl1	1	0	0	0	1	1	1	0	1	0	0	0
Utp20	0	0	0	0	0	0	0	0	0	0	0	1
Slc5a8	0	0	0	0	0	0	0	0	0	0	0	0
Ano4	0	0	0	0	0	0	0	0	0	0	0	0
Gas2l3	1	1	0	0	1	1	0	0	1	1	1	1
Nr1h4	0	0	0	0	1	1	0	0	1	0	0	0
Slc17a8	0	0	0	0	0	0	0	0	1	0	1	1
Scyl2	0	0	0	0	0	0	0	0	0	1	0	1
Actr6	0	0	0	0	0	0	0	0	0	0	0	1
Uhrf1bp1l	1	1	0	0	0	1	0	0	1	0	1	0
Anks1b	0	0	0	0	0	0	0	0	0	0	0	0
Apaf1	1	0	0	0	0	0	1	1	0	0	0	1
Ikbip	1	1	0	0	1	1	1	1	1	0	1	0
Slc25a3	1	0	1	1	1	0	1	1	1	0	1	0
Tmpo	0	1	0	0	1	1	1	1	1	1	1	1
Rmst	0	0	0	0	0	0	0	0	0	0	0	0
LOC627800	0	0	0	0	0	0	0	0	0	0	0	0
Nedd1	0	0	0	0	0	0	0	0	0	0	0	0
Cdk17	0	0	0	0	0	0	0	0	0	0	0	0
Mir1931	1	1	0	0	0	0	1	1	0	0	0	0
Elk3	0	0	0	0	0	0	1	1	0	1	0	0
Gm17745	0	0	0	0	0	0	0	0	0	0	0	0
Lta4h	0	1	0	0	1	1	1	1	0	0	1	0
Hal	0	0	0	0	0	0	0	0	0	0	0	0
Amdhd1	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc38	0	0	0	0	0	0	0	0	0	0	0	0
Snrpf	1	1	1	1	1	0	1	1	1	0	1	0
4933408J17Rik	1	0	0	0	0	0	0	0	0	0	0	0
Ntn4	1	0	0	0	1	1	0	0	1	1	0	1
Gm8580	0	0	0	0	0	0	0	0	0	0	0	0
Gm15915	0	0	0	0	0	0	0	0	0	0	0	0
Usp44	0	0	0	0	0	0	0	0	0	0	0	0
Metap2	1	1	0	0	0	0	1	1	0	0	0	0
Vezt	0	0	0	0	0	0	0	0	0	0	0	0
Fgd6	0	0	0	0	0	0	0	0	0	0	0	0
Nr2c1	0	0	0	0	0	0	1	0	0	0	0	0
Ndufa12	1	1	0	0	0	0	1	1	0	0	0	0
Tmcc3	1	1	0	0	0	0	1	0	0	0	0	0
4932415G12Rik	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc41	1	1	0	0	0	0	1	0	0	1	0	0
Plxnc1	0	0	0	0	0	0	0	0	0	1	0	0
Cradd	1	0	0	0	0	0	1	0	0	0	0	0
2310039L15Rik	1	0	0	0	0	0	0	0	0	1	1	1
Socs2	1	1	1	1	0	0	1	0	1	0	1	0
5730420D15Rik	0	1	0	0	0	0	0	0	0	0	0	0
Mrpl42	1	1	1	0	0	0	1	1	0	0	0	1
Ube2n	1	1	1	0	0	0	1	0	0	0	0	0
Nudt4	1	0	0	0	1	0	1	1	1	1	0	0
Eea1	1	1	0	0	0	0	1	0	0	1	0	1
Btg1	1	1	1	1	1	1	0	0	1	0	1	0
4930556N09Rik	0	0	0	0	0	0	0	0	0	0	0	0
Dcn	1	1	0	1	1	1	0	1	1	1	1	1
Lum	1	1	0	1	1	1	0	0	1	1	1	1
4930473O22Rik	0	0	0	0	0	0	0	0	0	0	0	0
Kera	1	1	1	1	1	1	1	1	1	1	1	1
Epyc	0	0	0	0	0	0	0	0	0	0	0	0
Gm10754	0	0	0	0	0	0	0	0	0	0	0	0
4921510H08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm8633	0	0	0	0	0	0	0	0	0	0	0	0
Atp2b1	1	1	0	0	0	0	1	1	0	1	0	1
Poc1b	0	1	0	0	0	0	1	1	0	0	0	0
Galnt4	1	0	0	0	0	0	0	0	0	0	0	0
Dusp6	1	1	1	0	0	0	0	0	0	0	0	0
Gm20110	0	0	0	0	0	0	0	0	0	0	0	0
Csl	0	0	0	0	0	0	0	0	0	0	0	0
Kitl	1	0	1	1	0	0	1	1	0	1	0	1
Tmtc3	0	0	0	0	0	0	1	0	0	1	0	1
Cep290	1	1	0	0	0	0	0	0	0	1	0	0
4930430F08Rik	1	0	0	0	0	0	0	0	1	0	0	0
1700017N19Rik	0	0	0	0	0	0	0	0	0	0	0	0
Mgat4c	0	0	0	0	0	0	0	0	0	0	0	0
Nts	0	1	1	1	1	1	0	1	0	1	0	1
Rassf9	0	0	0	0	0	0	0	0	0	0	0	0
Alx1	0	0	0	0	0	0	0	0	0	0	0	0
Lrriq1	0	0	0	0	0	0	0	0	0	0	0	0
Slc6a15	1	0	0	0	0	0	0	0	0	0	0	0
Gm4340	0	0	0	0	0	0	0	0	0	0	0	0
Tmtc2	1	1	1	1	1	0	1	1	0	0	0	1
Gm15663	1	1	0	0	0	0	0	0	0	0	1	0
BC067068	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc59	1	1	0	0	0	0	1	1	0	0	0	0
Ppfia2	0	0	0	0	0	0	0	0	0	0	0	0
Acss3	0	0	0	0	1	0	0	0	0	1	0	0
Lin7a	0	0	0	0	0	0	0	0	0	0	0	0
Myf5	0	0	0	0	0	0	0	0	0	0	0	0
Myf6	0	0	0	0	0	0	0	0	0	0	0	0
Ppp1r12a	1	1	1	0	1	0	1	0	0	1	0	0
Pawr	0	0	0	0	0	0	0	0	0	0	0	0
Syt1	0	0	0	0	0	0	0	0	0	0	0	0
Nav3	0	0	0	0	0	0	0	0	0	1	0	1
E2f7	0	0	0	0	0	0	0	0	0	0	0	0
Csrp2	1	1	0	0	1	1	1	1	1	1	1	1
Zdhhc17	1	0	0	0	0	0	1	1	0	0	0	0
Osbpl8	1	1	0	0	1	0	1	1	0	0	0	0
Bbs10	0	0	0	0	0	0	0	0	0	0	0	0
Nap1l1	1	1	1	1	1	0	1	0	0	0	1	1
Gm5176	0	0	0	0	0	0	0	0	0	0	0	0
Phlda1	0	0	0	0	1	1	0	0	1	0	1	1
Krr1	0	0	0	0	0	0	1	1	0	0	0	0
Glipr1	0	0	0	0	0	0	0	0	0	0	0	0
Caps2	0	0	0	0	0	0	0	0	0	0	0	0
Kcnc2	0	0	0	0	1	1	0	0	0	0	0	0
Atxn7l3b	1	1	0	0	1	1	1	1	1	0	0	0
Trhde	0	0	0	0	0	0	1	0	0	0	0	0
Tph2	0	0	0	0	0	0	0	0	0	0	0	0
Tbc1d15	1	1	0	0	1	1	1	1	1	1	1	0
Rab21	1	1	0	0	1	0	1	1	1	1	1	1
Tmem19	0	0	0	0	0	0	0	0	0	0	0	0
Thap2	1	1	0	0	1	1	1	1	1	1	1	1
Zfc3h1	1	1	0	0	0	1	0	0	1	1	0	1
Lgr5	0	0	0	0	0	0	0	0	0	0	1	1
Tspan8	0	0	0	0	0	0	0	0	0	0	0	0
Ptprr	0	0	0	0	0	0	0	0	0	0	0	0
Ptprb	1	1	0	0	0	0	0	0	0	0	1	0
Kcnmb4	0	0	0	0	0	0	0	0	0	0	0	0
Cnot2	1	0	0	0	0	0	0	1	0	0	0	0
Gm239	0	0	0	0	0	0	0	0	0	0	0	0
Rab3ip	0	0	0	0	0	0	1	0	0	0	0	0
4933412E12Rik	1	0	0	0	0	0	1	1	0	0	0	0
D630029K05Rik	0	0	0	0	0	0	0	0	0	0	0	0
Best3	0	0	0	0	0	0	0	0	0	0	0	0
Cct2	1	1	1	0	1	0	1	0	1	1	0	0
Frs2	0	1	0	0	0	0	0	0	0	0	0	0
Yeats4	0	1	0	0	1	0	1	1	1	0	1	1
Lyz2	1	1	0	0	1	0	0	0	1	0	0	0
Lyz1	0	0	0	0	1	1	0	0	1	0	0	0
Cpsf6	1	1	0	0	0	0	1	1	0	0	0	0
Cpm	1	1	0	0	1	1	0	0	1	1	1	1
Mdm2	1	1	0	0	1	0	1	1	1	0	0	0
Slc35e3	0	0	0	0	0	0	0	0	1	0	1	0
Nup107	0	0	0	0	0	0	0	0	0	0	0	0
Rap1b	1	1	0	0	1	0	0	1	1	1	0	1
4933411E08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Mdm1	0	0	0	0	0	1	0	0	1	0	0	0
Il22	0	0	0	0	0	0	0	0	0	0	0	0
Ifng	0	0	0	0	0	0	0	0	0	0	0	0
Dyrk2	0	1	0	0	0	0	1	0	0	0	0	0
Cand1	1	0	0	0	1	0	1	1	0	0	0	0
Grip1	0	0	0	0	0	0	0	0	0	0	0	0
Helb	1	1	0	0	0	0	0	0	0	0	0	0
Irak3	1	1	1	1	1	0	1	1	1	1	1	1
Tmbim4	1	1	0	0	1	0	1	1	1	0	0	0
Llph	1	1	1	1	0	0	1	1	0	0	0	0
Hmga2	0	0	0	0	0	0	0	0	0	0	0	0
Msrb3	0	0	0	0	0	0	1	0	0	1	0	0
Gm15910	0	0	0	0	0	0	0	0	0	0	0	0
Lemd3	1	1	0	0	1	0	1	0	0	0	0	0
Wif1	1	1	1	1	1	1	0	0	1	1	1	1
Tbc1d30	0	0	0	0	0	0	0	0	0	0	0	0
Gns	1	0	0	0	0	0	1	1	0	0	0	0
Rassf3	0	0	0	0	0	0	1	1	0	0	0	0
Tbk1	1	1	0	0	0	0	1	0	0	0	0	0
Xpot	0	1	0	0	1	1	0	0	1	1	0	0
BC048403	0	0	0	0	0	0	0	0	0	0	0	0
Srgap1	0	0	0	0	0	0	1	0	0	0	0	0
Gm9079	0	0	0	0	0	0	0	0	0	0	0	0
Tmem5	1	1	0	0	0	0	0	1	0	0	0	0
Avpr1a	0	0	0	0	0	0	0	0	0	0	0	0
A130077B15Rik	1	0	0	0	0	0	0	0	0	0	0	0
Ppm1h	0	0	0	0	0	0	0	0	0	0	0	0
Mon2	1	1	0	0	1	0	1	1	1	1	1	0
Usp15	0	0	0	0	0	0	0	0	0	0	0	1
4930503E24Rik	0	0	0	0	0	0	0	0	0	0	0	0
Slc16a7	0	0	0	0	0	0	0	0	0	0	0	0
Lrig3	0	0	0	0	0	0	1	1	0	0	0	0
Xrcc6bp1	0	1	0	0	0	0	0	0	0	0	0	0
Ctdsp2	1	1	0	0	0	0	1	1	0	0	0	0
Avil	0	0	0	0	0	0	0	0	0	0	0	0
Tsfm	1	0	0	0	0	0	0	1	0	0	0	0
LOC100504608	1	0	0	0	0	0	0	0	0	0	0	0
Mettl1	1	1	0	0	1	1	1	0	1	0	0	1
Cyp27b1	0	0	0	0	0	0	0	0	0	0	0	0
March9	0	0	0	0	0	0	0	0	0	0	0	0
Cdk4	1	1	0	0	1	1	1	1	0	1	0	1
Tspan31	1	0	0	0	0	0	1	1	0	0	0	0
LOC100504703	1	0	0	0	0	0	0	0	0	0	0	0
Agap2	0	0	0	0	0	0	0	0	0	0	0	0
Os9	1	1	0	0	1	0	1	1	1	1	0	1
B4galnt1	1	1	0	0	0	0	0	0	0	0	0	0
Slc26a10	0	1	0	0	0	0	0	0	0	0	0	1
Arhgef25	1	0	0	0	0	0	1	0	0	0	0	0
Dtx3	1	1	0	0	1	0	1	1	1	1	1	1
F420014N23Rik	1	0	0	0	0	0	0	0	0	0	0	0
Pip4k2c	1	0	0	0	0	0	1	0	0	0	0	1
Kif5a	1	0	0	0	0	0	0	0	0	0	0	0
Dctn2	1	1	0	0	1	1	1	1	1	1	1	1
Mbd6	0	1	0	0	0	0	0	1	0	0	0	0
Ddit3	0	0	0	0	0	0	1	0	0	0	0	0
Mars	1	1	0	0	0	0	0	0	1	0	0	0
Arhgap9	0	0	0	0	0	0	0	0	0	0	0	0
Gli1	1	1	0	0	1	1	0	0	1	0	1	1
Inhbc	0	0	0	0	0	0	0	0	0	0	0	0
R3hdm2	1	1	0	0	0	0	1	1	1	0	0	0
Stac3	0	0	0	0	0	0	0	0	0	0	0	0
Ndufa4l2	1	1	1	1	1	1	1	1	1	1	1	1
Shmt2	1	1	0	0	0	0	1	0	0	1	0	0
Nxph4	0	1	0	0	1	0	0	0	0	0	0	0
Lrp1	1	1	0	0	0	1	1	1	1	1	0	1
Stat6	1	1	0	0	0	1	1	0	1	0	0	1
Nab2	1	0	0	0	1	1	1	1	1	0	0	0
1700012D01Rik	0	0	0	0	0	0	0	0	0	0	0	0
Tmem194	0	0	0	0	0	0	0	0	0	0	0	0
Myo1a	0	0	0	0	0	0	0	0	0	0	0	0
Tac2	0	0	0	0	0	0	0	0	0	0	0	0
Zbtb39	0	0	0	0	0	0	1	0	0	0	0	0
Gpr182	0	0	0	0	0	0	0	0	0	0	0	0
Rdh1	0	0	0	0	0	0	0	0	0	0	0	0
Rdh9	0	0	0	0	0	0	0	0	0	0	0	0
Rdh16	0	0	0	0	0	0	0	0	0	0	0	0
Rdh18-ps	0	0	0	0	0	0	0	0	0	0	0	0
BC089597	0	0	0	0	0	0	0	0	0	0	0	0
Rdh7	0	0	0	0	0	0	0	0	0	0	0	0
Prim1	0	1	0	0	1	0	0	0	1	0	1	0
Naca	1	1	1	1	1	1	0	0	1	0	1	0
Ptges3	1	1	0	1	1	1	1	1	1	1	1	1
Atp5b	1	1	1	1	1	1	1	1	1	0	1	1
Baz2a	1	1	0	0	0	0	1	0	0	1	0	1
Rbms2	1	0	0	0	1	0	1	1	1	0	0	1
Gls2	1	1	0	0	1	1	0	0	1	0	0	0
Spryd4	0	0	0	0	0	0	0	0	0	0	0	0
Mip	0	0	0	0	0	0	0	0	0	0	0	0
Timeless	0	0	0	0	0	0	1	0	0	0	0	0
Apon	0	0	0	0	0	0	0	0	0	0	0	0
Apof	0	0	0	0	0	0	0	0	0	0	0	0
Stat2	1	1	0	0	0	0	1	0	0	1	0	0
Il23a	0	0	0	0	0	0	0	0	0	0	0	0
Pan2	0	0	0	0	0	0	0	1	0	0	0	0
Cnpy2	1	0	1	1	1	1	1	0	1	1	1	1
Cs	1	1	0	0	0	0	1	1	0	0	1	0
Coq10a	1	1	0	0	0	0	1	1	0	0	0	0
Ankrd52	0	0	0	0	0	0	0	0	0	0	0	0
Slc39a5	0	0	0	0	0	0	0	0	0	0	0	0
Obfc2b	1	1	1	0	0	0	1	1	0	0	0	1
Rnf41	1	0	0	0	0	0	0	1	0	0	0	0
Smarcc2	0	0	0	0	0	0	1	1	0	0	0	1
Myl6	1	1	0	0	0	1	0	0	1	0	1	1
Myl6b	0	0	0	0	0	0	0	0	0	0	0	0
Esyt1	1	1	0	0	1	1	1	1	0	0	1	1
Zc3h10	0	0	0	0	0	0	1	0	0	0	1	0
Rpl41	0	0	0	0	1	1	0	0	1	1	1	1
Pa2g4	1	1	0	1	0	0	1	1	1	0	1	1
Erbb3	0	0	0	0	0	0	0	0	0	0	0	0
Rps26	1	1	0	0	1	0	0	1	1	1	0	1
Ikzf4	0	0	0	0	0	0	0	1	0	0	0	0
Suox	0	0	0	0	0	0	0	0	0	0	0	0
Rab5b	1	0	0	0	0	0	1	1	0	0	1	0
Cdk2	1	0	0	0	0	0	0	0	0	0	0	0
Pmel	0	0	0	0	0	0	0	0	0	0	0	0
Dgka	1	0	0	0	1	0	1	0	0	0	0	0
Wibg	1	0	0	0	0	0	0	0	0	0	0	0
Mmp19	1	1	0	0	1	1	1	1	0	0	1	0
Tmem198b	1	0	0	0	1	0	1	0	1	0	0	0
Dnajc14	1	1	0	0	1	0	1	0	0	0	0	0
Ormdl2	1	1	0	0	0	0	1	1	1	0	1	0
Sarnp	1	1	0	0	1	1	1	1	1	0	1	1
Gdf11	0	0	0	0	0	0	0	0	0	0	0	0
Cd63	0	0	0	1	1	0	0	0	1	0	0	1
Rdh5	1	0	0	0	0	0	0	0	0	0	0	0
Bloc1s1	1	0	0	0	0	0	1	1	0	1	0	1
Itga7	1	1	0	0	1	1	1	0	1	1	1	1
Mettl7b	0	0	0	0	0	0	0	0	0	0	0	0
Tespa1	0	0	0	0	0	0	0	0	0	0	0	0
Pisd-ps1	0	0	0	0	0	0	0	0	0	0	0	0
Sfi1	0	0	0	0	0	0	0	0	0	0	0	0
Eif4enif1	0	0	0	0	0	0	1	0	1	0	1	1
Drg1	1	1	0	0	0	1	1	1	1	0	1	0
Patz1	0	0	0	0	0	0	0	0	0	0	0	0
Gm11944	0	0	0	0	0	0	0	0	0	0	0	0
Pik3ip1	1	0	0	0	0	0	0	0	0	0	1	0
Limk2	0	0	0	0	0	0	0	1	0	1	0	0
Rnf185	1	1	0	0	1	0	1	0	0	1	1	1
